,chembl_id,smiles,rdkitmol,MACCS_fps,MACCS_ts,Morgan_fps,Morgan_ts,ShapeSimilarity,molecular_weight,n_hba,n_hbd,logp,TPSA,ro5_fulfilled
239,CHEMBL382833, CCN(CC)CCCC(C)NC(=N)NC(=O)C1=CC=CC(F)=C1CCC1=CC(OC)=CC(OC)=C1,<rdkit.Chem.rdchem.Mol object at 0x12c919380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c948ac0>,0.42424242424242425,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df75150>,0.1326530612244898,0.4013794935951563,486.300619328,5,3,4.392770000000002,86.68,True
243,CHEMBL237716, CCCCCCN1CCCC2=CC(OC3=NC=C(C=C3)C(N)=O)=CC=C2C1,<rdkit.Chem.rdchem.Mol object at 0x12c919540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c948c80>,0.4666666666666667,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df754d0>,0.15053763440860216,0.5150124485204213,367.225977168,4,1,4.301300000000003,68.44999999999999,True
244,CHEMBL212098, CC1=C2C=C(C=CC2=NN1)C1=CN=CC(OCCC[C@@H](N)CC2=CC=CC=C2)=C1,<rdkit.Chem.rdchem.Mol object at 0x12c9195b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c948cf0>,0.42696629213483145,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df755b0>,0.10638297872340426,0.4415682640244737,386.210661452,4,2,4.662320000000003,76.82,True
246,CHEMBL10872, CC(C)[C@@H](CN1CC[C@](C)([C@@H](C)C1)C1=CC(O)=CC=C1)NC(=O)[C@H]1CC2=C(CN1)C=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x12c919690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c948dd0>,0.4842105263157895,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df75770>,0.10679611650485436,0.48243047125226907,449.30422748800004,4,3,3.847000000000002,64.6,True
247,CHEMBL400595, CC(C)N1C[C@H]([C@@H](C1)C1=CC=C(Cl)C=C1)C(=O)N1CCN(CC1)C1=C(CN2C=CC=N2)C=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x12c919700>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c948e40>,0.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df75850>,0.11,0.42584789402364487,491.2451883880001,5,0,4.357400000000004,44.61000000000001,True
250,CHEMBL487179, CC(=O)CCCCC[C@H](NC(=O)CCN1CCCCC1)C1=NC(=CN1)C1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x12c919850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c948f90>,0.44086021505376344,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df75af0>,0.11458333333333333,0.4377540677931929,424.28382639200004,4,2,4.649500000000004,78.09,True
252,CHEMBL50588, [H][C@@]12C[C@H](C[C@H]3NCCC4=CC(OC)=C(OC)C=C34)[C@@H](CC)CN1CCC1=CC(OC)=C(OC)C=C21,<rdkit.Chem.rdchem.Mol object at 0x12c919930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c949070>,0.5232558139534884,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df75cb0>,0.14942528735632185,0.521934558148036,480.29880776,6,1,4.943400000000005,52.19,True
253,CHEMBL1766037, [H][C@@]12CC3=C(C=C4N=C(SC4=C3)N(C)C(C)=O)[C@]3(CCCC[C@@]13[H])CCN2CC1CC1,<rdkit.Chem.rdchem.Mol object at 0x12c9199a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c9490e0>,0.45054945054945056,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df75d90>,0.10784313725490197,0.4423170788313102,409.21878361200004,4,0,4.747400000000004,36.440000000000005,True
255,CHEMBL541390, OC1=CC=C2C(CCCN3CCN(CC3)C3CCCCC3)=CC=CC2=C1,<rdkit.Chem.rdchem.Mol object at 0x12c919a80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c9491c0>,0.37209302325581395,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df75f50>,0.10344827586206896,0.5138068754831263,352.25146364399995,3,1,4.428300000000005,26.71,True
257,CHEMBL186654, OC1=CC=C(C=C1)N1CCN(CCCCC2=CNC3=CC=C(C=C23)C#N)CC1,<rdkit.Chem.rdchem.Mol object at 0x12c919b60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c9492a0>,0.4111111111111111,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df76110>,0.08602150537634409,0.4385204093013986,374.210661452,4,2,3.890080000000002,66.28999999999999,True
258,CHEMBL425201, O=C1NN=C(CCCCN2CCC(=CC2)C2=CC=CC=C2)C2=CC=CC=C12,<rdkit.Chem.rdchem.Mol object at 0x12c919bd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c949310>,0.3723404255319149,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df761f0>,0.0898876404494382,0.43430122125313836,359.19976242,3,1,4.035100000000003,48.99,True
259,CHEMBL2334292, O=C1NC(=NC2=CC=C(C=C12)C1=CNN=C1)[C@@H]1CNC[C@H]1C1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x12c919c40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c949380>,0.3548387096774194,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df762d0>,0.07608695652173914,0.4198327654154864,357.158960228,4,3,2.783800000000001,86.46000000000001,True
262,CHEMBL425650, NC(=O)NC1=CC2=C(NC(=O)\C2=C/C2=CC(=CN2)C2=CC(=CC=C2)C(=O)NCCN2CCCCC2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x12c919d90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c9494d0>,0.48936170212765956,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df76570>,0.10185185185185185,0.41784863976157766,498.23793882,4,5,3.8807000000000036,132.35,True
263,CHEMBL237073, NC(=O)C1=CN=C(OC2=CC3=C(CN(CCC4=CC=CC=C4)CCC3)C=C2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x12c919e00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c949540>,0.4111111111111111,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df76650>,0.11458333333333333,0.4392357759898974,387.19467704,4,1,3.9637000000000038,68.45,True
264,CHEMBL237066, NC(=O)C1=CC=C(OC2=CC=C(CCNCC3=CC=CC=C3)C=C2)N=C1,<rdkit.Chem.rdchem.Mol object at 0x12c919e70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c9495b0>,0.36363636363636365,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df76730>,0.07865168539325842,0.5197969433659421,347.16337691200005,4,2,3.305100000000002,77.24000000000001,True
265,CHEMBL2333897, FC1=CC=C(C=C1)[C@@H]1CNC[C@H]1C1=NC2=CC=C(C=C2C(=O)N1)C1=CNN=C1,<rdkit.Chem.rdchem.Mol object at 0x12c919ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c949620>,0.3402061855670103,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df76810>,0.07368421052631578,0.4042804340569924,375.14953841600004,4,3,2.9229000000000003,86.46,True
270,CHEMBL75286, COC1=CC=CC2=C(CCCN3CCN(CC3)C3CCCCC3)C=CC=C12,<rdkit.Chem.rdchem.Mol object at 0x12c91a110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c949850>,0.4117647058823529,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df76c70>,0.13095238095238096,0.40054838900351963,366.26711370799995,3,0,4.7313000000000045,15.71,True
271,CHEMBL2332068, COC1=CC=CC(CN(CCN(C)C)C(=O)NC2=CC=C(C=C2)C2=CNN=C2)=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91a180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c9498c0>,0.4583333333333333,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df76d50>,0.10526315789473684,0.5245562376360559,393.21647510400004,4,2,3.681000000000002,73.49000000000001,True
278,CHEMBL2048808, COC1=CC=C(OCC(=O)N2CCC3(CN(CC4=CC=CC=C4)C3)CC2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91a490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c949bd0>,0.41304347826086957,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df77370>,0.11627906976744186,0.4875555685575236,380.209992756,4,0,3.1986000000000017,42.010000000000005,True
279,CHEMBL2426684, COC1=CC=C(CC(=O)N2CCC3(CN(C3)[C@@H]3CCC4=C3C=CC(=C4)N3N=CC=N3)CC2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91a500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c949c40>,0.4639175257731959,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df77450>,0.12,0.3724237160632432,457.2477752320001,6,0,3.4303000000000017,63.49,True
280,CHEMBL458361, COC1=CC=C(C=C1)[C@H]1CC[C@@H](CC1)N1CCN(CC1)C1=NC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91a570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c949cb0>,0.3595505617977528,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df77530>,0.10714285714285714,0.5582657911349778,351.231062548,4,0,3.9386000000000028,28.6,True
283,CHEMBL2436624, COC1=CC2=C(CCCN(C2)C2CCN(CC2)C(=O)C2(F)CCN(CC3=CC(N)=NC=C3)CC2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91a6c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c949e00>,0.41414141414141414,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df777d0>,0.13333333333333333,0.44958102167320835,495.30095367600006,6,1,3.4159000000000006,74.93,True
285,CHEMBL2387250, COC1=C(C=CC=C1)N1CCN(CCCCOC2=CC=C3C=CC(=O)OC3=C2)CC1,<rdkit.Chem.rdchem.Mol object at 0x12c91a7a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c949ee0>,0.46153846153846156,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df77990>,0.14444444444444443,0.5221780165020016,408.20490737599994,6,0,3.7828000000000026,55.150000000000006,True
286,CHEMBL3092833, CNC(=O)C1=CC=C(OC2=CC=C3CCN(CCC3=C2)C2CCCC2)N=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91a810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c949f50>,0.42857142857142855,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df77a70>,0.13333333333333333,0.6295638598299718,365.21032710400004,4,1,3.5767000000000024,54.46,True
288,CHEMBL2018298, CN1CCC2=C(C1)C1=CC(=CC=C1N2CC1=CC=C(C=C1)C(=O)NO)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x12c91a8f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a030>,0.4631578947368421,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df77c30>,0.14444444444444443,0.2734341695046849,391.225977168,4,2,4.094000000000002,57.5,True
289,CHEMBL487777, CN1CCC(CC1)C(=O)N[C@@H](CCCCCC(C)=O)C1=NC(=CN1)C1=NC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91a960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a0a0>,0.45161290322580644,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df77d10>,0.1326530612244898,0.5146653164237277,411.2634252960001,5,2,3.5103000000000018,90.98,True
290,CHEMBL486149, CN1CCC(CC1)C(=O)N[C@@H](CCCCCC(C)=O)C1=NC(=CN1)C1=CC=C(F)C=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91a9d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a110>,0.4375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df77df0>,0.13402061855670103,0.4482082224819321,428.25875451600007,4,2,4.254400000000003,78.09,True
291,CHEMBL469742, CN1CCC(C1)C(=O)N[C@@H](CCCCCC(C)=O)C1=NC(=CN1)C1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91aa40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a180>,0.45652173913043476,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df77ed0>,0.13541666666666666,0.6086248617411832,396.252526264,4,2,3.725200000000002,78.09,True
292,CHEMBL2147196, CN1C(=O)C2=C(N=C(N2CC2=CC=CC=C2Cl)N2CCC[C@@H](N)C2)C2=CC=C(C=C12)C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x12c91aab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a1f0>,0.47959183673469385,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df78040>,0.125,0.40909922763639667,464.17275172,7,2,2.6163,112.16999999999999,True
293,CHEMBL3263725, CN(CC1=CC=CC=C1)CC1=CC=C(C=C1)C(=O)NCCC1=CNC2=CC=C(O)C=C12,<rdkit.Chem.rdchem.Mol object at 0x12c91ab20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a260>,0.4111111111111111,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df78120>,0.0851063829787234,0.3969315834913433,413.210327104,3,3,4.478000000000004,68.36,True
295,CHEMBL591355, CN(C)CC1=CC=C(NC(=O)C2=CC(CNC(=O)NC3=CC=C(C(N)=O)C(Cl)=C3)=CC=C2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91ac00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a340>,0.3263157894736842,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df782e0>,0.10638297872340426,0.518190596541123,479.172417372,4,4,4.074500000000001,116.56,True
296,CHEMBL2333904, CCN[C@H](CC1=CC=C(Cl)C=C1)C1=NC2=CC=C(C=C2C(=O)N1)C1=CNN=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91ac70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a3b0>,0.38144329896907214,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df783c0>,0.11578947368421053,0.4307788558937298,393.13563794000004,4,3,3.8599000000000014,86.46,True
297,CHEMBL589984, CCN1CCN(CC1)C(=O)C1=CC(COC2=CC=C3NC(=O)C=C(C)C3=C2)=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91ace0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a420>,0.48863636363636365,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df784a0>,0.10416666666666667,0.4181115832661266,405.20524172399996,4,1,3.193220000000001,65.64,True
300,CHEMBL178397, CC1=NC(C2=CC=C(CN3CCC(CC3)N3C(=O)NC4=CC=CC=C34)C=C2)=C(NC1=O)C1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91ae30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a570>,0.4673913043478261,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df78740>,0.09090909090909091,0.5670107153148335,491.23212516800004,5,2,4.892420000000004,86.78,True
302,CHEMBL326471, CC(C)[C@@H](CN1CC[C@](C)([C@@H](C)C1)C1=CC(O)=CC=C1)NC(=O)[C@@H]1CC2=C(CN1)C=C(O)C=C2,<rdkit.Chem.rdchem.Mol object at 0x12c91af10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a650>,0.49473684210526314,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df78900>,0.10576923076923077,0.4459111353736036,465.299142108,5,4,3.5526000000000018,84.83,True
303,CHEMBL1831158, CC(=O)C1=CC=C2N(CCCCN3CCN(CC3)C3CCCCC3)C=CC2=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91af80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a6c0>,0.37209302325581395,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df789e0>,0.12643678160919541,0.537076682050629,381.27801274,4,0,4.574400000000004,28.480000000000004,True
305,CHEMBL603673, [H][C@]12CCC[C@@]([H])(CC(C1)NC(=O)C1=NN(C)C3=CC(O)=CC=C13)N2C,<rdkit.Chem.rdchem.Mol object at 0x12c91b060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a7a0>,0.4673913043478261,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df78ba0>,0.12790697674418605,0.591141121965416,328.189926008,5,2,2.024,70.39,True
306,CHEMBL430005, [H][C@@]12C[C@@]([H])(C(CN3CCC(CC3)NC(=O)NC3=CC=CC(=C3)C(C)=O)=CC1)C2(C)C,<rdkit.Chem.rdchem.Mol object at 0x12c91b0d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a810>,0.4020618556701031,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df78c80>,0.10416666666666667,0.3700188708199746,395.257277296,3,2,4.467500000000003,61.440000000000005,True
307,CHEMBL496896, [H][C@@]12CC[C@@](C)([C@@H](C1)NC1CCN(CC3=CC=C(OC)C=C3F)CC1)C2(C)C,<rdkit.Chem.rdchem.Mol object at 0x12c91b140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a880>,0.4673913043478261,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df78d60>,0.11956521739130435,0.547322106855828,374.27334196,3,1,4.603100000000005,24.5,True
308,CHEMBL471654, [H][C@@]12CC[C@@](C)([C@@H](C1)NC1CCN(CC3=CC=C(OC)C=C3)CC1)C2(C)C,<rdkit.Chem.rdchem.Mol object at 0x12c91b1b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94a8f0>,0.4772727272727273,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df78e40>,0.12790697674418605,0.6389404633844531,356.28276377199995,3,1,4.464000000000004,24.5,True
311,CHEMBL1257492, O=C1NCC2=CC=C(OCCCCN3CCN(CC3)C3=CC=CC4=C3CCO4)C=C12,<rdkit.Chem.rdchem.Mol object at 0x12c91b300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94aa40>,0.5,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df790e0>,0.11224489795918367,0.42324341530645654,407.22089178799996,5,1,2.8461000000000007,54.040000000000006,True
312,CHEMBL1087454, O=C1NC2=CC=CC(N3CCN(CCCCOC4=CC=C5CCC(=O)NC5=C4)CC3)=C2O1,<rdkit.Chem.rdchem.Mol object at 0x12c91b370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94aab0>,0.5104166666666666,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df791c0>,0.1111111111111111,0.5939935313727667,436.21105537599993,6,2,2.987000000000001,90.81000000000002,True
313,CHEMBL2436622, NC1=NC=CC(CN2CCC(F)(CC2)C(=O)N2CCC(CC2)N2CCC3=C(CC2)C=CC=C3)=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91b3e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94ab20>,0.35051546391752575,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df792a0>,0.10309278350515463,0.568785057374931,465.29038899200003,5,1,3.059700000000002,65.7,True
314,CHEMBL3235739, NC(=O)[C@@H]1CCCN1C(=O)CCCCCN1CCN(CC1)C1=CC=CC(Cl)=C1Cl,<rdkit.Chem.rdchem.Mol object at 0x12c91b450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94ab90>,0.41304347826086957,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df79380>,0.13186813186813187,0.4309227783428947,440.17458156,4,1,3.152100000000001,69.88,True
316,CHEMBL237294, NC(=O)C1=CN=C(OC2=CC3=C(CCN(CCC4=CC=CC=C4)CC3)C=C2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91b530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94ac70>,0.4111111111111111,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df79540>,0.11956521739130435,0.5221141353340535,387.19467704,4,1,3.616100000000003,68.45,True
317,CHEMBL26599, NC(=O)C1=C2CCCCN2C2=C(N=CN=C12)N1CCN(CCC2=CC=C(F)C(F)=C2)CC1,<rdkit.Chem.rdchem.Mol object at 0x12c91b5a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94ace0>,0.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df79620>,0.09,0.5229806114557526,440.213615892,6,1,2.5094000000000003,80.28,True
318,CHEMBL1258879, FC1=CC=CC2=CC=CC(N3CCN(CCCCOC4=CC5=C(CNC5=O)C=C4)CC3)=C12,<rdkit.Chem.rdchem.Mol object at 0x12c91b610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94ad50>,0.46236559139784944,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df79700>,0.11458333333333333,0.5480716817301212,433.21655535599996,4,1,4.203500000000004,44.81,True
319,CHEMBL1112, ClC1=CC=CC(N2CCN(CCCCOC3=CC=C4CCC(=O)NC4=C3)CC2)=C1Cl,<rdkit.Chem.rdchem.Mol object at 0x12c91b680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94adc0>,0.4574468085106383,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df797e0>,0.12903225806451613,0.5442081365127415,447.14803246400004,4,1,4.859300000000004,44.81,True
320,CHEMBL2333898, ClC1=CC=C(C=C1)[C@@H]1CNC[C@H]1C1=NC2=CC=C(C=C2C(=O)N1)C1=CNN=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91b6f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94ae30>,0.3402061855670103,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df798c0>,0.0851063829787234,0.39431158020443935,391.11998787600004,4,3,3.4372000000000007,86.46,True
325,CHEMBL1950747, C[C@H]1CC(=O)NN=C1C1=CC=C(OC2CCN(CC2)C2CCC2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91b920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94b060>,0.45652173913043476,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df79d20>,0.0898876404494382,0.4556877819096205,341.210327104,4,1,2.942400000000002,53.93,True
328,CHEMBL2031475, C[C@@H]1CCCN1CCCOC1=CC=C2C(CCC3CC(=O)NN=C23)=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91ba70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94b1b0>,0.5555555555555556,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df79fc0>,0.18888888888888888,0.5955344701549614,341.21032710400004,4,1,2.7262000000000004,53.93,True
